Date,Fractal,Markowitz
2019-08-30,4.620773418935847,4.4028061710554685
2019-09-03,4.569727937593188,4.354815428284836
2019-09-04,4.631132779253649,4.413162717668632
2019-09-05,4.737975546820861,4.516683739584294
2019-09-06,4.711476487703734,4.491560100065046
2019-09-09,4.728352919600915,4.510340108662665
2019-09-10,4.733527796367299,4.520473511083029
2019-09-11,4.796828053845864,4.5808895226223765
2019-09-12,4.795970174432991,4.5764951686756365
2019-09-13,4.7838090606053685,4.564212196537531
2019-09-16,4.763871320654149,4.5442472131138825
2019-09-17,4.778803043076924,4.556401906042345
2019-09-18,4.761922789459285,4.541082498793465
2019-09-19,4.773305809663061,4.551280168692905
2019-09-20,4.711475888039481,4.495602526360033
2019-09-23,4.705945480806411,4.491748796896618
2019-09-24,4.601924782787669,4.396142092302187
2019-09-25,4.685840790129756,4.474319563355406
2019-09-26,4.693050495088037,4.4794693123834515
2019-09-27,4.643152028314845,4.433796865747305
2019-09-30,4.681183479631302,4.472020433186179
2019-10-01,4.643731798200741,4.434825470829901
2019-10-02,4.567515695390447,4.362308758305532
2019-10-03,4.61851336238948,4.410769886458665
2019-10-04,4.674375859088872,4.463974832205999
2019-10-07,4.679337419082479,4.468537149107341
2019-10-08,4.603824608461355,4.394896873608274
2019-10-09,4.655492758430182,4.4437797347948615
2019-10-10,4.693090415489585,4.478685769379201
2019-10-11,4.758676148345837,4.5423165528174385
2019-10-14,4.763579949826948,4.545815382644542
2019-10-15,4.829956476012712,4.607259094820247
2019-10-16,4.804895377460507,4.583828462241107
2019-10-17,4.7936702181925,4.568746134235308
2019-10-18,4.715695191047024,4.497810636987593
2019-10-21,4.758077711464805,4.537300027085759
2019-10-22,4.702745413417088,4.488370868918309
2019-10-23,4.7273383723117846,4.510825139727163
2019-10-24,4.818701357144665,4.592919801364202
2019-10-25,4.921318394423943,4.686397132779963
2019-10-28,4.97571720013191,4.737049980684355
2019-10-29,4.927066266914259,4.69061605689443
2019-10-30,4.969779079305618,4.729928425692101
2019-10-31,4.9598459389407115,4.720111783639484
2019-11-01,4.990770365357414,4.751286108306816
2019-11-04,5.043662630962828,4.801927214862005
2019-11-05,5.055139110173252,4.812044545955993
2019-11-06,5.062084458575708,4.820125038330036
2019-11-07,5.092679324106181,4.8489936217793845
2019-11-08,5.115922185247015,4.870612866934522
2019-11-11,5.113027519818027,4.86594202470756
2019-11-12,5.137483250094591,4.8886872059663995
2019-11-13,5.1113320085230205,4.863877403005969
2019-11-14,5.106921983258592,4.85330686170379
2019-11-15,5.134523195218506,4.877721084629039
2019-11-18,5.161780681262342,4.902792436946961
2019-11-19,5.176754982347168,4.916352351599787
2019-11-20,5.155605259542305,4.895721535995849
2019-11-21,5.158500702539541,4.8975888551409765
2019-11-22,5.134421462323155,4.8763512658140185
2019-11-25,5.206484173768355,4.943977661393618
2019-11-26,5.195295722089226,4.931740195705927
2019-11-27,5.214021376764884,4.9484228096340335
2019-11-29,5.197639930326821,4.934034999343124
2019-12-02,5.135047092242707,4.874270663577445
2019-12-03,5.101480938234574,4.841755836258772
2019-12-04,5.090530317106007,4.830369451050278
2019-12-05,5.092986864140818,4.832730877367012
2019-12-06,5.146663433730682,4.8827755221092755
2019-12-09,5.142092651876487,4.87957730086168
2019-12-10,5.139355213333551,4.879034203943464
2019-12-11,5.172995054964154,4.91057062170136
2019-12-12,5.213880913169675,4.952034022025715
2019-12-13,5.223179818244233,4.955760028015241
2019-12-16,5.2891725283374456,5.016264797882641
2019-12-17,5.299782102114849,5.026110486026615
2019-12-18,5.332778217360226,5.057150129022097
2019-12-19,5.404098697781442,5.123092614867959
2019-12-20,5.431520100935724,5.147541075624774
2019-12-23,5.452852644904737,5.168666532141093
2019-12-24,5.449919736977832,5.1645448105787795
2019-12-26,5.503131985586564,5.214052557553937
2019-12-27,5.495703853967143,5.206926148279129
2019-12-30,5.422959017497596,5.137989789973828
2019-12-31,5.447314540293249,5.162369299103138
2020-01-02,5.556666133116502,5.265524059572299
2020-01-03,5.51831487106499,5.229067002402645
2020-01-06,5.588800032174357,5.294898240122014
2020-01-07,5.59337364074656,5.3011361144628815
2020-01-08,5.655623492978297,5.358235870652509
2020-01-09,5.686976095578901,5.387993059139628
2020-01-10,5.6712012555738855,5.374354517194148
2020-01-13,5.788599501452508,5.4832430766765405
2020-01-14,5.761436249651638,5.457485363181574
2020-01-15,5.744499499659088,5.442023575973476
2020-01-16,5.794124463408085,5.490126733270625
2020-01-17,5.81023032941586,5.503956418504102
2020-01-21,5.852084925559023,5.542750640432004
2020-01-22,5.875808078522077,5.566824139660031
2020-01-23,5.923483855056091,5.6087574501818915
2020-01-24,5.919794200787844,5.597690229419152
2020-01-27,5.7857933854005354,5.471080481983646
2020-01-28,5.8860728697281335,5.5636843664748845
2020-01-29,5.890846320575552,5.565436297355965
2020-01-30,5.942882484083858,5.61217666507401
2020-01-31,5.876812405820913,5.556331317751252
2020-02-03,6.042238939957226,5.70900327522718
2020-02-04,6.212659847051965,5.868788767010359
2020-02-05,6.168956378643483,5.8348556753864615
2020-02-06,6.217699626689366,5.8794833005398734
2020-02-07,6.196402686926705,5.857459379316237
2020-02-10,6.299600057869485,5.953959876055795
2020-02-11,6.296263566647367,5.952624097809775
2020-02-12,6.352941518220738,6.008433673722392
2020-02-13,6.342904545150847,5.992779438686134
2020-02-14,6.373699272590966,6.018372440293014
2020-02-18,6.427009905463977,6.066668124003691
2020-02-19,6.509455258209805,6.142585026699286
2020-02-20,6.4523967470989305,6.094315545781747
2020-02-21,6.322755405342099,5.9739327610249475
2020-02-24,6.04072462271695,5.709237502036762
2020-02-25,5.870089490056178,5.545761980641582
2020-02-26,5.903562795777051,5.574299129833793
2020-02-27,5.575762728001645,5.268350404699512
2020-02-28,5.604264385895238,5.288590445905956
2020-03-02,5.857590901298232,5.524564595081527
2020-03-03,5.651468868409399,5.331301524230383
2020-03-04,5.864287545790153,5.532070624037266
2020-03-05,5.655494632607697,5.332295336484484
2020-03-06,5.538763233621747,5.226485486762696
2020-03-09,5.116893924180706,4.834178954377603
2020-03-10,5.420960699546347,5.120039133428297
2020-03-11,5.1594107310443045,4.867967171496801
2020-03-12,4.605645294608396,4.3419286733295195
2020-03-13,5.06993550737792,4.773940649269068
2020-03-16,4.331574390959392,4.0919483890474835
2020-03-17,4.6094022131249845,4.353372582042929
2020-03-18,4.447489643433541,4.210071128849323
2020-03-19,4.57042058294734,4.318785872536646
2020-03-20,4.457142952529122,4.208906063871377
2020-03-23,4.519355059218442,4.257529576402022
2020-03-24,4.8656750480785655,4.593608677964743
2020-03-25,4.785491527914331,4.5178325892404425
2020-03-26,5.038351028101483,4.759309298689498
2020-03-27,4.844267759433718,4.578309517256838
2020-03-30,5.021692519139161,4.741325359642672
2020-03-31,4.987227808326408,4.704395994775007
2020-04-01,4.7548969615041825,4.487622232955062
2020-04-02,4.8278721300969565,4.56056976735414
2020-04-03,4.763388410393186,4.498142272555466
2020-04-06,5.105778372007926,4.8197954899203586
2020-04-07,5.077660361432577,4.792338887497803
2020-04-08,5.18489781733311,4.897935725873207
2020-04-09,5.203195337757697,4.918820260366037
2020-04-13,5.325600190000878,5.03020700476973
2020-04-14,5.557036656267982,5.245005084149951
2020-04-15,5.509693822652059,5.196193741093153
2020-04-16,5.607963962480606,5.281390578559319
2020-04-17,5.638230153689621,5.315448086477701
2020-04-20,5.607518549956131,5.2876548289556515
2020-04-21,5.350899781227062,5.045783702789823
2020-04-22,5.528555810294475,5.209746580772725
2020-04-23,5.511383624360216,5.195904617127341
2020-04-24,5.602162362666488,5.283924103275693
2020-04-27,5.6592378395010545,5.339680079845207
2020-04-28,5.526307899002584,5.220323825056027
2020-04-29,5.738349891697916,5.412800084960175
2020-04-30,5.7574467353808485,5.425038451213396
2020-05-01,5.5509075371035355,5.230665318985661
2020-05-04,5.664459634902697,5.334037929596694
2020-05-05,5.715995641604851,5.38120849984222
2020-05-06,5.768409245195583,5.427303056856612
2020-05-07,5.8279636056804245,5.483574373435252
2020-05-08,5.922035600299537,5.576974910779431
2020-05-11,5.986406458826764,5.63657174343686
2020-05-12,5.8706746160299845,5.529073351448112
2020-05-13,5.777001320325824,5.437209513591965
2020-05-14,5.84178479899403,5.501949726342141
2020-05-15,5.917149709075547,5.571084503533979
2020-05-18,6.001224799424802,5.653079000565125
2020-05-19,6.006496899862557,5.654705132303356
2020-05-20,6.129547506408882,5.765990856897018
2020-05-21,6.06604178065949,5.704348091395522
2020-05-22,6.090170424827479,5.727242631049966
2020-05-26,6.042752923636883,5.688212905353393
2020-05-27,6.063237954906164,5.711618747248455
2020-05-28,6.034248987210915,5.68661289998875
2020-05-29,6.11480886919987,5.762150720084109
2020-06-01,6.156552099663139,5.797587907929411
2020-06-02,6.169870646551083,5.810677523852514
2020-06-03,6.169572615348673,5.814289949826361
2020-06-04,6.110671706474277,5.759292585437056
2020-06-05,6.228778405282318,5.871208419690854
2020-06-08,6.298199642916314,5.9404141753212905
2020-06-09,6.340897284371246,5.975801181474635
2020-06-10,6.46238202865609,6.083123444783265
2020-06-11,6.111728412934499,5.746115091192713
2020-06-12,6.1638349238980945,5.799245987848399
2020-06-15,6.253072035652935,5.883894131103758
2020-06-16,6.3496059363713675,5.976807099965365
2020-06-17,6.360717747531327,5.980368442923199
2020-06-18,6.403478759978981,6.022081348848667
2020-06-19,6.4084425024688585,6.0247791528855315
2020-06-22,6.502949031930849,6.108952210838515
2020-06-23,6.5259272719670705,6.128902163458163
2020-06-24,6.387209919882711,5.999269056329999
2020-06-25,6.461622064873118,6.071230085619428
2020-06-26,6.270087265919659,5.899471840009701
2020-06-29,6.348533767881895,5.973347842614014
2020-06-30,6.500956913737744,6.111902341531515
2020-07-01,6.601897834994075,6.200519192884327
2020-07-02,6.654753331666391,6.250272699000738
2020-07-06,6.860339296216441,6.440210310890131
2020-07-07,6.811984606752293,6.393486542429953
2020-07-08,6.902876756406009,6.476765182910134
2020-07-09,6.971906222107305,6.541257505332397
2020-07-10,7.094041102127119,6.652139968915596
2020-07-13,6.901051892213369,6.479525668358781
2020-07-14,6.940944165221302,6.520427236780768
2020-07-15,6.932126830323566,6.513739765527782
2020-07-16,6.8758244346216,6.46159905011557
2020-07-17,6.863699416942095,6.4520318785658315
2020-07-20,7.094820489213647,6.661909681324374
2020-07-21,6.987625235317544,6.566184910582163
2020-07-22,7.015873389861911,6.593282160156249
2020-07-23,6.829447536132218,6.4253908113354505
2020-07-24,6.6769242692607165,6.294727121793052
2020-07-27,6.790137263481784,6.401000710660755
2020-07-28,6.688423229092446,6.304856759133475
2020-07-29,6.745868156712356,6.362055022583523
2020-07-30,6.750452187397265,6.363005412344554
2020-07-31,6.84147713883488,6.451761443315097
2020-08-03,6.957416438621584,6.557695849216988
2020-08-04,6.982860581134696,6.584521439938478
2020-08-05,6.984128668108062,6.585132723860848
2020-08-06,7.100696475030665,6.6909631953465425
2020-08-07,6.996502314129106,6.596533732355449
2020-08-10,6.953924436178235,6.56147521419151
2020-08-11,6.800847040458105,6.420700053317707
2020-08-12,6.9898758407688115,6.593845155559598
2020-08-13,6.979958448100231,6.573365895290465
2020-08-14,6.986386934073058,6.579026234921811
2020-08-17,7.089187346439958,6.67239417602329
2020-08-18,7.193465899745951,6.770094046517999
2020-08-19,7.163328787222586,6.743996761903917
2020-08-20,7.302558169073252,6.865926423616192
2020-08-21,7.332867158500186,6.898531862715337
2020-08-24,7.362762147057883,6.930004816234259
2020-08-25,7.432449179456652,6.989646687868094
2020-08-26,7.8079622590385185,7.3331874797682275
2020-08-27,7.759959586424362,7.290543560288267
2020-08-28,7.800520486012494,7.326264445555451
2020-08-31,7.88900631319225,7.408071316879584
2020-09-01,7.9909023729293365,7.502552712492012
